,0,1,2,3
2068,28.0,322.0,875834382.0,0.0
2069,148.0,336.0,875834383.0,0.0
2070,165.0,297.0,875834385.0,0.0
2071,82.0,300.0,875834385.0,0.0
2072,94.0,261.0,875834385.0,1.0
2073,171.0,67.0,875834392.0,0.0
2074,94.0,317.0,875834392.0,1.0
2075,153.0,68.0,875834395.0,1.0
2076,79.0,338.0,875834395.0,1.0
2077,173.0,263.0,875834395.0,0.0
2078,13.0,342.0,875834397.0,1.0
2079,98.0,296.0,875834398.0,0.0
2080,94.0,264.0,875834400.0,1.0
2081,110.0,263.0,875834403.0,1.0
2082,163.0,67.0,875834404.0,1.0
2083,77.0,299.0,875834404.0,1.0
2084,119.0,342.0,875834405.0,1.0
2085,97.0,326.0,875834405.0,1.0
2086,23.0,336.0,875834407.0,1.0
2087,149.0,70.0,875834409.0,1.0
2088,137.0,236.0,875834410.0,1.0
2089,178.0,303.0,875834410.0,1.0
2090,95.0,13.0,875834415.0,1.0
2091,119.0,103.0,875834426.0,0.0
2092,122.0,65.0,875834427.0,0.0
2093,95.0,15.0,875834428.0,1.0
2094,105.0,3.0,875834431.0,1.0
2095,164.0,18.0,875834431.0,1.0
2096,101.0,294.0,875834432.0,1.0
2097,185.0,116.0,875834432.0,1.0
2098,79.0,299.0,875834433.0,1.0
2099,115.0,293.0,875834434.0,1.0
2100,23.0,340.0,875834436.0,1.0
2101,160.0,236.0,875834437.0,1.0
2102,111.0,336.0,875834438.0,0.0
2103,157.0,85.0,875834441.0,1.0
2104,120.0,48.0,875834442.0,1.0
2105,36.0,322.0,875834446.0,1.0
2106,96.0,258.0,875834451.0,1.0
2107,124.0,237.0,875834451.0,0.0
2108,91.0,304.0,875834455.0,0.0
2109,59.0,301.0,875834457.0,0.0
2110,96.0,273.0,875834460.0,1.0
2111,96.0,323.0,875834467.0,1.0
2112,125.0,337.0,875834469.0,1.0
2113,111.0,293.0,875834470.0,1.0
2114,96.0,264.0,875834472.0,1.0
2115,156.0,89.0,875834475.0,1.0
2116,8.0,341.0,875834485.0,0.0
2117,97.0,318.0,875834488.0,1.0
2118,131.0,334.0,875834488.0,0.0
2119,102.0,296.0,875834495.0,0.0
2120,109.0,297.0,875834496.0,0.0
2121,97.0,342.0,875834497.0,1.0
2122,40.0,341.0,875834499.0,0.0
2123,172.0,30.0,875834499.0,0.0
2124,35.0,322.0,875834507.0,1.0
2125,109.0,319.0,875834507.0,0.0
2126,134.0,338.0,875834509.0,1.0
2127,163.0,133.0,875834519.0,0.0
2128,130.0,336.0,875834521.0,0.0
2129,98.0,26.0,875834522.0,1.0
2130,111.0,341.0,875834524.0,0.0
2131,98.0,293.0,875834526.0,1.0
2132,96.0,296.0,875834529.0,0.0
2133,154.0,87.0,875834534.0,0.0
2134,87.0,296.0,875834534.0,0.0
2135,61.0,336.0,875834538.0,0.0
2136,98.0,278.0,875834538.0,1.0
2137,39.0,327.0,875834539.0,1.0
2138,101.0,10.0,875834544.0,1.0
2139,162.0,99.0,875834544.0,0.0
2140,185.0,345.0,875834546.0,0.0
2141,116.0,52.0,875834546.0,1.0
2142,66.0,320.0,875834546.0,1.0
2143,114.0,54.0,875834547.0,1.0
2144,189.0,47.0,875834547.0,1.0
2145,59.0,288.0,875834547.0,1.0
2146,169.0,89.0,875834551.0,0.0
2147,168.0,73.0,875834555.0,0.0
2148,99.0,7.0,875834556.0,1.0
2149,161.0,92.0,875834559.0,0.0
2150,120.0,52.0,875834560.0,0.0
2151,234.0,85.0,875834560.0,0.0
2152,99.0,268.0,875834560.0,1.0
2153,41.0,343.0,875834570.0,0.0
2154,13.0,341.0,875834575.0,1.0
2155,155.0,83.0,875834577.0,1.0
2156,50.0,266.0,875834577.0,1.0
2157,203.0,68.0,875834579.0,1.0
2158,72.0,340.0,875834580.0,1.0
2159,102.0,7.0,875834582.0,1.0
2160,133.0,341.0,875834583.0,1.0
2161,149.0,159.0,875834587.0,1.0
2162,236.0,108.0,875834587.0,0.0
2163,137.0,56.0,875834594.0,1.0
2164,100.0,29.0,875834594.0,1.0
2165,252.0,108.0,875834596.0,0.0
2166,123.0,104.0,875834600.0,0.0
2167,100.0,285.0,875834604.0,1.0
2168,43.0,345.0,875834608.0,1.0
2169,170.0,65.0,875834610.0,0.0
2170,112.0,340.0,875834613.0,1.0
2171,13.0,344.0,875834618.0,0.0
2172,150.0,70.0,875834624.0,1.0
2173,101.0,250.0,875834628.0,1.0
2174,72.0,283.0,875834628.0,0.0
2175,108.0,229.0,875834629.0,0.0
2176,123.0,286.0,875834630.0,0.0
2177,101.0,287.0,875834631.0,1.0
2178,135.0,85.0,875834632.0,0.0
2179,101.0,249.0,875834637.0,1.0
2180,159.0,298.0,875834638.0,0.0
2181,191.0,103.0,875834640.0,0.0
2182,101.0,261.0,875834642.0,1.0
2183,65.0,316.0,875834644.0,1.0
2184,136.0,215.0,875834644.0,1.0
2185,101.0,324.0,875834646.0,1.0
2186,75.0,293.0,875834646.0,1.0
2187,80.0,301.0,875834647.0,1.0
2188,116.0,68.0,875834648.0,0.0
2189,7.0,342.0,875834658.0,0.0
2190,181.0,305.0,875834661.0,0.0
2191,16.0,340.0,875834666.0,0.0
2192,62.0,338.0,875834669.0,0.0
2193,67.0,339.0,875834670.0,0.0
2194,102.0,39.0,875834674.0,1.0
2195,78.0,299.0,875834677.0,1.0
2196,82.0,282.0,875834678.0,1.0
2197,126.0,309.0,875834678.0,1.0
2198,141.0,333.0,875834679.0,1.0
2199,160.0,68.0,875834680.0,1.0
2200,137.0,336.0,875834681.0,0.0
2201,24.0,343.0,875834681.0,1.0
2202,149.0,72.0,875834682.0,1.0
2203,76.0,282.0,875834683.0,1.0
2204,177.0,276.0,875834684.0,1.0
2205,121.0,110.0,875834684.0,1.0
2206,107.0,253.0,875834687.0,1.0
2207,150.0,298.0,875834689.0,0.0
2208,65.0,344.0,875834690.0,1.0
2209,104.0,295.0,875834692.0,1.0
2210,115.0,74.0,875834698.0,0.0
2211,103.0,252.0,875834698.0,1.0
2212,103.0,265.0,875834702.0,1.0
2213,57.0,276.0,875834704.0,0.0
2214,36.0,289.0,875834708.0,0.0
2215,125.0,299.0,875834715.0,0.0
2216,103.0,64.0,875834716.0,1.0
2217,166.0,89.0,875834719.0,1.0
2218,177.0,279.0,875834724.0,0.0
2219,70.0,337.0,875834724.0,1.0
2220,120.0,309.0,875834727.0,1.0
2221,103.0,344.0,875834728.0,1.0
2222,104.0,64.0,875834734.0,1.0
2223,104.0,258.0,875834739.0,1.0
2224,163.0,268.0,875834740.0,0.0
2225,126.0,338.0,875834742.0,0.0
2226,78.0,281.0,875834743.0,0.0
2227,172.0,39.0,875834743.0,0.0
2228,83.0,3.0,875834743.0,0.0
2229,104.0,252.0,875834745.0,1.0
2230,142.0,298.0,875834746.0,0.0
2231,155.0,67.0,875834748.0,1.0
2232,178.0,84.0,875834751.0,1.0
2233,104.0,66.0,875834754.0,1.0
2234,72.0,313.0,875834754.0,1.0
2235,92.0,293.0,875834755.0,1.0
2236,90.0,2.0,875834756.0,0.0
2237,150.0,334.0,875834759.0,1.0
2238,80.0,330.0,875834759.0,0.0
2239,166.0,301.0,875834760.0,1.0
2240,230.0,36.0,875834760.0,0.0
2241,141.0,300.0,875834760.0,1.0
2242,80.0,288.0,875834761.0,0.0
2243,105.0,38.0,875834768.0,1.0
2244,195.0,86.0,875834769.0,0.0
2245,59.0,333.0,875834771.0,0.0
2246,86.0,2.0,875834775.0,0.0
2247,82.0,290.0,875834775.0,0.0
2248,123.0,248.0,875834777.0,0.0
2249,90.0,304.0,875834778.0,0.0
2250,35.0,329.0,875834780.0,0.0
2251,105.0,261.0,875834780.0,1.0
2252,65.0,330.0,875834783.0,0.0
2253,138.0,299.0,875834784.0,1.0
2254,36.0,318.0,875834788.0,1.0
2255,88.0,19.0,875834789.0,1.0
2256,120.0,46.0,875834789.0,1.0
2257,105.0,251.0,875834790.0,1.0
2258,112.0,310.0,875834791.0,1.0
2259,92.0,295.0,875834793.0,0.0
2260,106.0,64.0,875834795.0,1.0
2261,127.0,345.0,875834800.0,1.0
2262,71.0,345.0,875834804.0,0.0
2263,106.0,257.0,875834806.0,1.0
2264,156.0,98.0,875834806.0,0.0
2265,106.0,325.0,875834815.0,1.0
2266,189.0,111.0,875834816.0,0.0
2267,120.0,267.0,875834818.0,0.0
2268,106.0,67.0,875834821.0,1.0
2269,159.0,93.0,875834821.0,0.0
2270,155.0,68.0,875834823.0,1.0
2271,83.0,295.0,875834823.0,1.0
2272,128.0,94.0,875834823.0,1.0
2273,136.0,300.0,875834824.0,1.0
2274,114.0,15.0,875834824.0,1.0
2275,125.0,335.0,875834826.0,0.0
2276,119.0,104.0,875834829.0,1.0
2277,61.0,290.0,875834829.0,1.0
2278,253.0,69.0,875834832.0,1.0
2279,113.0,54.0,875834833.0,1.0
2280,76.0,299.0,875834833.0,1.0
2281,192.0,101.0,875834837.0,0.0
2282,107.0,62.0,875834840.0,1.0
2283,107.0,324.0,875834842.0,1.0
2284,107.0,69.0,875834848.0,1.0
2285,107.0,312.0,875834852.0,1.0
2286,149.0,69.0,875834856.0,1.0
2287,86.0,275.0,875834858.0,0.0
2288,113.0,343.0,875834858.0,1.0
2289,36.0,324.0,875834859.0,1.0
2290,42.0,337.0,875834860.0,1.0
2291,162.0,100.0,875834861.0,0.0
2292,107.0,323.0,875834861.0,1.0
2293,107.0,249.0,875834862.0,1.0
2294,153.0,301.0,875834862.0,1.0
2295,164.0,121.0,875834864.0,0.0
2296,124.0,334.0,875834864.0,0.0
2297,175.0,98.0,875834866.0,1.0
2298,160.0,91.0,875834867.0,0.0
2299,159.0,92.0,875834869.0,0.0
2300,102.0,298.0,875834871.0,0.0
2301,190.0,7.0,875834873.0,1.0
2302,190.0,2.0,875834877.0,0.0
2303,108.0,324.0,875834877.0,1.0
2304,105.0,297.0,875834879.0,0.0
2305,108.0,343.0,875834882.0,1.0
2306,77.0,322.0,875834884.0,0.0
2307,100.0,51.0,875834886.0,0.0
2308,131.0,296.0,875834886.0,0.0
2309,108.0,266.0,875834887.0,1.0
2310,39.0,324.0,875834889.0,1.0
2311,86.0,290.0,875834889.0,1.0
2312,183.0,45.0,875834890.0,1.0
2313,117.0,314.0,875834891.0,1.0
2314,108.0,71.0,875834892.0,1.0
2315,36.0,316.0,875834892.0,1.0
2316,15.0,343.0,875834893.0,1.0
2317,84.0,267.0,875834896.0,1.0
2318,144.0,329.0,875834896.0,1.0
2319,127.0,298.0,875834898.0,1.0
2320,76.0,342.0,875834901.0,1.0
2321,108.0,40.0,875834904.0,1.0
2322,253.0,30.0,875834905.0,1.0
2323,89.0,2.0,875834911.0,0.0
2324,109.0,273.0,875834912.0,1.0
2325,120.0,34.0,875834914.0,0.0
2326,56.0,319.0,875834917.0,0.0
2327,109.0,48.0,875834920.0,1.0
2328,99.0,298.0,875834922.0,0.0
2329,73.0,341.0,875834924.0,1.0
2330,197.0,231.0,875834924.0,0.0
2331,109.0,324.0,875834926.0,1.0
2332,250.0,4.0,875834927.0,1.0
2333,129.0,301.0,875834928.0,1.0
2334,128.0,109.0,875834929.0,1.0
2335,126.0,245.0,875834930.0,1.0
2336,161.0,85.0,875834931.0,1.0
2337,91.0,302.0,875834933.0,1.0
2338,178.0,112.0,875834935.0,1.0
2339,91.0,295.0,875834936.0,0.0
2340,87.0,282.0,875834937.0,1.0
2341,47.0,293.0,875834944.0,0.0
2342,258.0,154.0,875834946.0,0.0
2343,141.0,297.0,875834948.0,0.0
2344,149.0,318.0,875834953.0,0.0
2345,21.0,330.0,875834953.0,0.0
2346,144.0,327.0,875834960.0,0.0
2347,110.0,342.0,875834961.0,1.0
2348,135.0,334.0,875834963.0,1.0
2349,113.0,58.0,875834964.0,1.0
2350,147.0,301.0,875834964.0,1.0
2351,165.0,66.0,875834965.0,1.0
2352,190.0,6.0,875834969.0,1.0
2353,128.0,83.0,875834972.0,1.0
2354,78.0,11.0,875834972.0,0.0
2355,178.0,82.0,875834973.0,0.0
2356,191.0,338.0,875834980.0,0.0
2357,111.0,286.0,875834981.0,1.0
2358,255.0,9.0,875834985.0,0.0
2359,207.0,244.0,875834986.0,0.0
2360,111.0,260.0,875834988.0,1.0
2361,111.0,51.0,875834991.0,1.0
2362,153.0,78.0,875834993.0,0.0
2363,139.0,340.0,875834996.0,1.0
2364,186.0,39.0,875834999.0,0.0
2365,188.0,27.0,875835001.0,1.0
2366,54.0,306.0,875835003.0,0.0
2367,118.0,342.0,875835004.0,1.0
2368,106.0,297.0,875835010.0,0.0
2369,111.0,273.0,875835012.0,1.0
2370,35.0,321.0,875835012.0,1.0
2371,82.0,257.0,875835013.0,1.0
2372,112.0,311.0,875835015.0,1.0
2373,112.0,43.0,875835019.0,1.0
2374,112.0,14.0,875835025.0,1.0
2375,162.0,130.0,875835026.0,0.0
2376,123.0,105.0,875835030.0,0.0
2377,73.0,323.0,875835030.0,0.0
2378,112.0,228.0,875835031.0,1.0
2379,160.0,85.0,875835032.0,1.0
2380,154.0,69.0,875835032.0,0.0
2381,158.0,81.0,875835036.0,1.0
2382,42.0,338.0,875835038.0,1.0
2383,23.0,332.0,875835050.0,0.0
2384,113.0,316.0,875835051.0,1.0
2385,189.0,336.0,875835053.0,0.0
2386,77.0,261.0,875835054.0,0.0
2387,77.0,339.0,875835054.0,0.0
2388,88.0,293.0,875835055.0,0.0
2389,113.0,50.0,875835056.0,1.0
2390,37.0,332.0,875835065.0,1.0
2391,123.0,69.0,875835066.0,1.0
2392,113.0,263.0,875835067.0,1.0
2393,147.0,300.0,875835068.0,1.0
2394,73.0,327.0,875835069.0,1.0
2395,35.0,318.0,875835069.0,1.0
2396,73.0,295.0,875835069.0,0.0
2397,166.0,66.0,875835070.0,1.0
2398,121.0,16.0,875835070.0,1.0
2399,84.0,270.0,875835071.0,1.0
2400,134.0,299.0,875835073.0,1.0
2401,73.0,284.0,875835073.0,0.0
2402,90.0,31.0,875835074.0,1.0
2403,128.0,70.0,875835075.0,1.0
2404,59.0,286.0,875835078.0,1.0
2405,167.0,88.0,875835081.0,0.0
2406,113.0,118.0,875835081.0,1.0
2407,124.0,50.0,875835081.0,0.0
2408,97.0,298.0,875835082.0,0.0
2409,152.0,98.0,875835082.0,0.0
2410,104.0,49.0,875835085.0,0.0
2411,114.0,315.0,875835087.0,1.0
2412,70.0,304.0,875835088.0,0.0
2413,114.0,43.0,875835092.0,1.0
2414,83.0,297.0,875835096.0,0.0
2415,114.0,49.0,875835099.0,1.0
2416,81.0,300.0,875835099.0,0.0
2417,161.0,304.0,875835102.0,1.0
2418,60.0,341.0,875835102.0,0.0
2419,163.0,76.0,875835103.0,0.0
2420,88.0,337.0,875835103.0,1.0
2421,157.0,89.0,875835103.0,1.0
2422,83.0,12.0,875835104.0,0.0
2423,73.0,344.0,875835105.0,1.0
2424,114.0,118.0,875835106.0,1.0
2425,45.0,287.0,875835107.0,1.0
2426,159.0,68.0,875835108.0,1.0
2427,190.0,60.0,875835109.0,1.0
2428,83.0,317.0,875835115.0,1.0
2429,181.0,342.0,875835117.0,1.0
2430,101.0,276.0,875835118.0,1.0
2431,80.0,284.0,875835118.0,0.0
2432,115.0,118.0,875835122.0,1.0
2433,115.0,276.0,875835126.0,1.0
2434,129.0,329.0,875835126.0,0.0
2435,166.0,76.0,875835128.0,0.0
2436,37.0,292.0,875835128.0,0.0
2437,27.0,320.0,875835132.0,0.0
2438,115.0,283.0,875835132.0,1.0
2439,53.0,340.0,875835138.0,1.0
2440,23.0,342.0,875835142.0,1.0
2441,131.0,235.0,875835149.0,0.0
2442,101.0,37.0,875835153.0,0.0
2443,143.0,326.0,875835160.0,0.0
2444,108.0,298.0,875835161.0,0.0
2445,151.0,68.0,875835168.0,1.0
2446,119.0,16.0,875835170.0,1.0
2447,98.0,294.0,875835170.0,1.0
2448,157.0,302.0,875835172.0,1.0
2449,149.0,301.0,875835172.0,1.0
2450,85.0,282.0,875835176.0,1.0
2451,34.0,315.0,875835177.0,1.0
2452,179.0,319.0,875835180.0,1.0
2453,117.0,345.0,875835181.0,0.0
2454,96.0,12.0,875835185.0,1.0
2455,111.0,338.0,875835189.0,0.0
2456,68.0,294.0,875835190.0,0.0
2457,155.0,87.0,875835191.0,0.0
2458,117.0,50.0,875835192.0,1.0
2459,117.0,49.0,875835192.0,1.0
2460,40.0,343.0,875835194.0,0.0
2461,232.0,55.0,875835197.0,0.0
2462,117.0,21.0,875835199.0,1.0
2463,186.0,82.0,875835202.0,0.0
2464,80.0,10.0,875835203.0,0.0
2465,117.0,42.0,875835206.0,1.0
2466,153.0,81.0,875835206.0,0.0
2467,162.0,85.0,875835207.0,1.0
2468,117.0,13.0,875835213.0,1.0
2469,39.0,330.0,875835214.0,1.0
2470,235.0,96.0,875835214.0,0.0
2471,143.0,342.0,875835216.0,1.0
2472,170.0,253.0,875835216.0,1.0
2473,179.0,276.0,875835217.0,0.0
2474,71.0,300.0,875835217.0,0.0
2475,77.0,314.0,875835218.0,1.0
2476,182.0,336.0,875835219.0,0.0
2477,183.0,325.0,875835220.0,0.0
2478,106.0,266.0,875835220.0,1.0
2479,39.0,340.0,875835222.0,0.0
2480,118.0,251.0,875835230.0,1.0
2481,231.0,45.0,875835233.0,0.0
2482,118.0,124.0,875835236.0,1.0
2483,115.0,56.0,875835236.0,0.0
2484,61.0,337.0,875835243.0,0.0
2485,74.0,321.0,875835246.0,1.0
2486,83.0,316.0,875835247.0,1.0
2487,118.0,48.0,875835250.0,1.0
2488,118.0,265.0,875835250.0,1.0
2489,158.0,301.0,875835251.0,1.0
2490,110.0,302.0,875835251.0,0.0
2491,85.0,333.0,875835256.0,0.0
2492,161.0,70.0,875835261.0,0.0
2493,182.0,96.0,875835270.0,0.0
2494,119.0,62.0,875835274.0,1.0
2495,100.0,20.0,875835276.0,0.0
2496,111.0,254.0,875835280.0,0.0
2497,77.0,284.0,875835283.0,1.0
2498,127.0,320.0,875835284.0,1.0
2499,31.0,342.0,875835288.0,1.0
2500,127.0,63.0,875835293.0,0.0
2501,98.0,290.0,875835295.0,0.0
2502,120.0,123.0,875835298.0,1.0
2503,120.0,69.0,875835313.0,1.0
2504,161.0,80.0,875835314.0,1.0
2505,135.0,336.0,875835314.0,0.0
2506,116.0,239.0,875835316.0,0.0
2507,164.0,89.0,875835318.0,1.0
2508,72.0,331.0,875835319.0,1.0
2509,169.0,32.0,875835321.0,1.0
2510,148.0,323.0,875835322.0,0.0
2511,85.0,295.0,875835322.0,1.0
2512,122.0,69.0,875835323.0,1.0
2513,86.0,278.0,875835323.0,1.0
2514,108.0,288.0,875835324.0,0.0
2515,60.0,317.0,875835325.0,1.0
2516,155.0,79.0,875835325.0,1.0
2517,75.0,284.0,875835326.0,1.0
2518,79.0,3.0,875835328.0,0.0
2519,94.0,293.0,875835330.0,1.0
2520,136.0,340.0,875835331.0,1.0
2521,254.0,46.0,875835331.0,1.0
2522,76.0,280.0,875835332.0,0.0
2523,121.0,258.0,875835333.0,1.0
2524,121.0,266.0,875835345.0,1.0
2525,161.0,151.0,875835347.0,0.0
2526,44.0,290.0,875835349.0,0.0
2527,235.0,98.0,875835350.0,0.0
2528,150.0,68.0,875835351.0,1.0
2529,21.0,340.0,875835351.0,1.0
2530,38.0,323.0,875835351.0,1.0
2531,167.0,117.0,875835353.0,1.0
2532,164.0,126.0,875835353.0,1.0
2533,82.0,295.0,875835354.0,1.0
2534,176.0,231.0,875835354.0,1.0
2535,132.0,342.0,875835355.0,1.0
2536,171.0,207.0,875835356.0,1.0
2537,12.0,327.0,875835357.0,1.0
2538,134.0,239.0,875835358.0,1.0
2539,95.0,291.0,875835360.0,0.0
2540,60.0,342.0,875835368.0,0.0
2541,140.0,297.0,875835369.0,0.0
2542,122.0,246.0,875835370.0,1.0
2543,114.0,342.0,875835371.0,0.0
2544,101.0,297.0,875835379.0,0.0
2545,79.0,19.0,875835380.0,0.0
2546,86.0,344.0,875835385.0,1.0
2547,159.0,85.0,875835385.0,1.0
2548,190.0,1.0,875835387.0,0.0
2549,64.0,344.0,875835387.0,1.0
2550,93.0,293.0,875835388.0,1.0
2551,67.0,294.0,875835390.0,0.0
2552,90.0,7.0,875835391.0,1.0
2553,68.0,301.0,875835397.0,0.0
2554,250.0,32.0,875835403.0,0.0
2555,208.0,244.0,875835406.0,0.0
2556,130.0,263.0,875835408.0,0.0
2557,54.0,343.0,875835411.0,0.0
2558,159.0,98.0,875835415.0,0.0
2559,122.0,335.0,875835416.0,0.0
2560,67.0,340.0,875835418.0,0.0
2561,126.0,91.0,875835421.0,1.0
2562,103.0,318.0,875835422.0,1.0
2563,14.0,337.0,875835423.0,1.0
2564,41.0,336.0,875835424.0,1.0
2565,150.0,336.0,875835424.0,0.0
2566,168.0,82.0,875835424.0,1.0
2567,123.0,47.0,875835424.0,1.0
2568,35.0,344.0,875835432.0,1.0
2569,31.0,343.0,875835434.0,1.0
2570,124.0,343.0,875835443.0,1.0
2571,15.0,340.0,875835451.0,0.0
2572,124.0,224.0,875835454.0,1.0
2573,62.0,339.0,875835457.0,0.0
2574,83.0,291.0,875835457.0,0.0
2575,147.0,334.0,875835457.0,1.0
2576,98.0,12.0,875835459.0,1.0
2577,198.0,51.0,875835459.0,1.0
2578,181.0,82.0,875835460.0,0.0
2579,189.0,64.0,875835461.0,0.0
2580,159.0,96.0,875835461.0,1.0
2581,253.0,74.0,875835462.0,1.0
2582,118.0,303.0,875835462.0,0.0
2583,158.0,69.0,875835462.0,1.0
2584,90.0,294.0,875835462.0,0.0
2585,112.0,298.0,875835462.0,0.0
2586,160.0,234.0,875835463.0,1.0
2587,64.0,274.0,875835466.0,1.0
2588,53.0,292.0,875835470.0,0.0
2589,72.0,295.0,875835471.0,0.0
2590,125.0,124.0,875835476.0,1.0
2591,64.0,279.0,875835476.0,0.0
2592,125.0,61.0,875835480.0,1.0
2593,125.0,342.0,875835486.0,1.0
2594,125.0,59.0,875835492.0,1.0
2595,101.0,1.0,875835492.0,0.0
2596,12.0,322.0,875835494.0,1.0
2597,165.0,76.0,875835495.0,0.0
2598,72.0,298.0,875835496.0,1.0
2599,104.0,294.0,875835497.0,1.0
2600,165.0,280.0,875835498.0,0.0
2601,125.0,339.0,875835501.0,1.0
2602,197.0,48.0,875835504.0,1.0
2603,155.0,302.0,875835504.0,1.0
2604,87.0,344.0,875835504.0,1.0
2605,163.0,66.0,875835505.0,1.0
2606,83.0,286.0,875835505.0,1.0
2607,209.0,56.0,875835507.0,1.0
2608,86.0,286.0,875835512.0,0.0
2609,207.0,245.0,875835512.0,0.0
2610,126.0,246.0,875835515.0,1.0
2611,59.0,302.0,875835515.0,0.0
2612,78.0,340.0,875835519.0,0.0
2613,126.0,131.0,875835523.0,1.0
2614,103.0,296.0,875835524.0,0.0
2615,164.0,65.0,875835526.0,1.0
2616,75.0,280.0,875835526.0,0.0
2617,110.0,306.0,875835526.0,0.0
2618,55.0,308.0,875835527.0,1.0
2619,45.0,342.0,875835527.0,1.0
2620,90.0,345.0,875835529.0,1.0
2621,165.0,302.0,875835531.0,1.0
2622,155.0,89.0,875835531.0,1.0
2623,158.0,89.0,875835532.0,1.0
2624,128.0,68.0,875835532.0,1.0
2625,73.0,326.0,875835532.0,1.0
2626,95.0,298.0,875835533.0,0.0
2627,124.0,63.0,875835536.0,0.0
2628,85.0,281.0,875835537.0,1.0
2629,107.0,50.0,875835538.0,1.0
2630,186.0,38.0,875835543.0,0.0
2631,176.0,95.0,875835543.0,0.0
2632,127.0,308.0,875835554.0,1.0
2633,69.0,302.0,875835558.0,0.0
2634,127.0,109.0,875835560.0,1.0
2635,120.0,280.0,875835560.0,0.0
2636,205.0,101.0,875835561.0,1.0
2637,89.0,275.0,875835561.0,0.0
2638,99.0,50.0,875835562.0,0.0
2639,78.0,335.0,875835563.0,1.0
2640,198.0,76.0,875835564.0,1.0
2641,87.0,287.0,875835564.0,1.0
2642,127.0,254.0,875835565.0,1.0
2643,67.0,269.0,875835566.0,1.0
2644,245.0,1.0,875835566.0,1.0
2645,75.0,342.0,875835567.0,1.0
2646,17.0,333.0,875835567.0,1.0
2647,12.0,324.0,875835569.0,1.0
2648,82.0,320.0,875835571.0,0.0
2649,128.0,84.0,875835585.0,1.0
2650,155.0,336.0,875835586.0,0.0
2651,78.0,275.0,875835589.0,0.0
2652,178.0,280.0,875835589.0,0.0
2653,128.0,58.0,875835593.0,1.0
2654,128.0,337.0,875835599.0,1.0
2655,84.0,318.0,875835604.0,1.0
2656,75.0,323.0,875835604.0,0.0
2657,78.0,316.0,875835604.0,1.0
2658,95.0,24.0,875835606.0,1.0
2659,93.0,295.0,875835616.0,0.0
2660,158.0,98.0,875835616.0,0.0
2661,129.0,255.0,875835617.0,1.0
2662,81.0,289.0,875835619.0,0.0
2663,118.0,22.0,875835622.0,0.0
2664,94.0,295.0,875835622.0,0.0
2665,121.0,323.0,875835623.0,0.0
2666,66.0,276.0,875835627.0,0.0
2667,257.0,142.0,875835629.0,0.0
2668,163.0,143.0,875835632.0,1.0
2669,129.0,341.0,875835632.0,1.0
2670,56.0,280.0,875835632.0,1.0
2671,83.0,309.0,875835633.0,1.0
2672,149.0,73.0,875835636.0,1.0
2673,101.0,342.0,875835637.0,1.0
2674,184.0,39.0,875835638.0,0.0
2675,182.0,335.0,875835638.0,0.0
2676,39.0,328.0,875835638.0,1.0
2677,189.0,13.0,875835638.0,1.0
2678,161.0,84.0,875835639.0,1.0
2679,64.0,276.0,875835639.0,0.0
2680,92.0,327.0,875835643.0,1.0
2681,70.0,321.0,875835645.0,0.0
2682,130.0,245.0,875835651.0,1.0
2683,102.0,52.0,875835653.0,0.0
2684,130.0,247.0,875835656.0,1.0
2685,117.0,56.0,875835657.0,0.0
2686,79.0,303.0,875835661.0,0.0
2687,130.0,58.0,875835664.0,1.0
2688,45.0,338.0,875835666.0,1.0
2689,163.0,149.0,875835668.0,1.0
2690,164.0,304.0,875835670.0,1.0
2691,170.0,302.0,875835670.0,1.0
2692,153.0,209.0,875835674.0,1.0
2693,130.0,214.0,875835675.0,1.0
2694,81.0,283.0,875835678.0,1.0
2695,149.0,236.0,875835679.0,1.0
2696,131.0,338.0,875835687.0,1.0
2697,87.0,297.0,875835687.0,0.0
2698,57.0,296.0,875835690.0,0.0
2699,26.0,323.0,875835692.0,0.0
2700,131.0,90.0,875835693.0,1.0
2701,168.0,97.0,875835703.0,1.0
2702,118.0,16.0,875835705.0,1.0
2703,69.0,338.0,875835705.0,1.0
2704,85.0,325.0,875835708.0,1.0
2705,108.0,284.0,875835708.0,0.0
2706,60.0,314.0,875835709.0,1.0
2707,102.0,276.0,875835713.0,1.0
2708,161.0,152.0,875835714.0,0.0
2709,54.0,340.0,875835715.0,1.0
2710,49.0,330.0,875835716.0,1.0
2711,74.0,326.0,875835717.0,1.0
2712,160.0,151.0,875835720.0,0.0
2713,85.0,292.0,875835724.0,0.0
2714,26.0,340.0,875835724.0,0.0
2715,132.0,102.0,875835725.0,1.0
2716,165.0,73.0,875835726.0,0.0
2717,181.0,319.0,875835731.0,0.0
2718,77.0,276.0,875835732.0,0.0
2719,77.0,301.0,875835732.0,0.0
2720,132.0,54.0,875835733.0,1.0
2721,83.0,23.0,875835736.0,0.0
2722,233.0,75.0,875835737.0,0.0
2723,69.0,260.0,875835738.0,1.0
2724,149.0,328.0,875835739.0,1.0
2725,66.0,316.0,875835741.0,1.0
2726,137.0,130.0,875835742.0,1.0
2727,162.0,89.0,875835743.0,1.0
2728,148.0,301.0,875835747.0,1.0
2729,132.0,299.0,875835749.0,1.0
2730,97.0,293.0,875835750.0,1.0
2731,75.0,296.0,875835753.0,0.0
2732,157.0,87.0,875835753.0,0.0
2733,164.0,82.0,875835754.0,0.0
